Ticker,Name,Price,Dividend Yield,Market Cap ($M),Forward P/E Ratio,Payout Ratio,Beta
SYX,"Systemax, Inc.",23.28,0.02,881.9785,17.64,0.356114563,0.866794985
TACO,"Del Taco Restaurants, Inc.",7.775,N/A,285.72489,204.47,N/A,0.764115833
TALO,"Talos Energy, Inc.",18.49,N/A,970.66827,2.75,N/A,1.545332686
TAST,"Carrols Restaurant Group, Inc.",5.115,N/A,257.164592,-9.85,N/A,0.933808791
TBBK,"The Bancorp, Inc. (Delaware)",13.24,N/A,735.10831,14.57,N/A,1.168629264
TBI,"TrueBlue, Inc.",17.04,N/A,650.15895,10.49,N/A,1.036666853
TBIO,"Translate Bio, Inc.",7.88,N/A,477.1749,-4.26,N/A,1.836591881
TBK,"Triumph Bancorp, Inc.",41.865,N/A,1043.28735,18.5,N/A,1.221311381
TBNK,"Territorial Bancorp, Inc.",30.17,0.029499503,292.07577,12.47,0.373933868,0.569498734
TBPH,"Theravance Biopharma, Inc.",24.665,N/A,1583.09218,-6.16,N/A,1.139866326
TCBK,TriCo Bancshares,37.415,0.021913415,1142.20808,12.39,0.271442285,0.973289278
TCDA,"Tricida, Inc.",36.55,N/A,1830.7197,-11.39,N/A,1.047954865
TCFC,The Community Financial Corp. (Maryland),33.59,0.014885383,198.08023,12.2,0.182049882,0.264278258
TCI,"Transcontinental Realty Investors, Inc.",33.75,N/A,299.4633,2.22,N/A,0.613482815
TCMD,"Tactile Systems Technology, Inc.",63.31,N/A,1193.43616,131.58,N/A,0.951401212
TCRR,"TCR2 Therapeutics, Inc.",13.94,N/A,335.03396,-2.17,N/A,0.159715663
TCS,"The Container Store Group, Inc.",4.25,N/A,203.88984,11.48,N/A,1.237055204
TCX,"Tucows, Inc.",59.21,N/A,631.78272,44.72,N/A,1.232954194
TDOC,"Teladoc Health, Inc.",110,N/A,8035.54938,-74.82,N/A,1.977612956
TDW,"Tidewater, Inc.",16.14,N/A,634.36527,-3.24,N/A,1.628903286
TECD,Tech Data Corp.,144.095,N/A,5102.05252,15.43,N/A,1.53231722
TELL,"Tellurian, Inc.",6.77,N/A,1654.05994,-10.14,N/A,1.985139314
TEN,"Tenneco, Inc.",10.26,0.025799794,784.189113,-6.47,-0.157609381,2.175305284
TENB,"Tenable Holdings, Inc.",27.99,N/A,2746.63382,-27.22,N/A,1.471061372
TERP,"TerraForm Power, Inc.",20.135,0.039789579,4531.79824,-50.95,-2.012161135,0.344511321
TESS,"TESSCO Technologies, Inc.",7.25,0.116788321,58.5538,-8.8,-0.974777629,0.8539976
TEUM,Pareteum Corp.,0.789,N/A,85.42056,-3.34,N/A,1.284142442
TEX,Terex Corp.,26.73,0.016380952,1871.625,215.22,3.46215781,1.8287045
TG,Tredegar Corp.,20.97,0.021347249,703.018,8.97,0.192505133,1.177252949
TGH,Textainer Group Holdings Ltd.,10.86,N/A,558.76669,10.95,N/A,1.337393266
TGI,"Triumph Group, Inc.",24.07,0.006636251,1250.084212,-7.85,-0.052149539,1.727950366
TGNA,"TEGNA, Inc.",16.54,0.017177914,3535.5352,12.55,0.212394751,1.156424476
TGTX,"TG Therapeutics, Inc.",15.515,N/A,1564.109594,-7.11,N/A,2.031072773
TH,Target Hospitality Corp.,5.34,N/A,545.64526,129.61,N/A,1.152141806
THC,Tenet Healthcare Corp.,33.42,N/A,3554.24795,-14.47,N/A,1.747370334
THFF,First Financial Corp. (Indiana),44.04,0.023529412,606.1146,11.6,0.274391853,0.949439763
THOR,"Synthorx, Inc.",67.99,N/A,2198.66062,-16.73,N/A,N/A
THR,"Thermon Group Holdings, Inc.",21.82,N/A,698.57883,32.92,N/A,1.306324699
THRM,"Gentherm, Inc.",48.96,N/A,1579.47408,41.43,N/A,1.252579257
TILE,"Interface, Inc.",16.485,0.01570997,966.83445,14.07,0.221843003,1.36193524
TIPT,"Tiptree, Inc.",7.3,0.020519836,252.65553,68.64,1.408450704,0.550246895
TISI,"Team, Inc.",13.69,N/A,410.52128,-24.68,N/A,0.823730353
TITN,"Titan Machinery, Inc.",12.17,N/A,271.5282,24.41,N/A,1.559870009
TIVO,TiVo Corp.,7.12,0.074074074,889.19532,-1.87,-0.136268344,0.929738289
TK,Teekay Corp.,3.55,N/A,342.669,-1.05,N/A,2.095323083
TLRA,"Telaria, Inc.",11.03,N/A,512.35849,-68.38,N/A,1.244291571
TLRD,"Tailored Brands, Inc.",4.01,0.142857143,183.03705,4.85,0.653753027,1.491040273
TLYS,"Tilly's, Inc.",7.94,0.253164557,234.7801,9.36,2.356823003,1.266603526
TMDX,"TransMedics Group, Inc.",18.86,N/A,388.14776,-10.45,N/A,0.018981403
TMHC,Taylor Morrison Home Corp.,26.79,N/A,2851.35654,11.23,N/A,0.551175239
TMP,Tompkins Financial Corp.,87.96,0.022967595,1317.40305,16.25,0.373134328,0.82606346
TMST,TimkenSteel Corp.,5.93,N/A,265.7826,-5.96,N/A,1.89569266
TNAV,"TeleNav, Inc.",5.915,N/A,298.5362,-17.69,N/A,0.731209015
TNC,Tennant Co.,81.92,0.010736945,1497.16332,34.84,0.374308805,0.997109985
TNDM,"Tandem Diabetes Care, Inc.",81.02,N/A,4651.80096,-198.12,N/A,1.583596949
TNET,"TriNet Group, Inc.",51.05,N/A,3787.4232,18.48,N/A,1.413106464
TNK,Teekay Tankers Ltd.,15.19,N/A,502.372395,-50.2,N/A,1.896249306
TOCA,"Tocagen, Inc.",0.4637,N/A,11.781714,-0.15,N/A,1.520793201
TORC,"resTORbio, Inc.",1.395,N/A,50.65716,-0.79,N/A,1.073952034
TOWN,TowneBank,27.7,0.025325615,1991.7384,14.38,0.36350418,1.112416969
TPB,"Turning Point Brands, Inc.",22.15,0.008189263,432.17076,14,0.113751264,0.720015905
TPC,Tutor Perini Corp.,11.5,N/A,559.10248,-2.29,N/A,1.240350129
TPCO,Tribune Publishing Co.,12.52,0.136612022,461.45463,-22.36,-3.11831789,0.738862688
TPH,"TRI Pointe Group, Inc.",17.33,N/A,2407.42502,13.03,N/A,0.800557747
TPIC,"TPI Composites, Inc.",24.755,N/A,829.209099,-36.36,N/A,0.800794132
TPRE,Third Point Reinsurance Ltd.,11.16,N/A,1075.06161,-8.09,N/A,1.247778709
TPTX,"Turning Point Therapeutics, Inc.",66.1,N/A,2289.0225,N/A,N/A,0.569386901
TR,"Tootsie Roll Industries, Inc.",33.37,0.010704888,2164.67166,34.99,0.372021812,0.423988562
TRC,Tejon Ranch Co.,16.2,N/A,420.69135,356.83,N/A,0.809775604
TREC,Trecora Resources,6.67,N/A,162.1304,-282.63,N/A,1.024934916
TREX,"Trex Co., Inc.",100.85,N/A,5919.45539,43.89,N/A,1.28467395
TRHC,"Tabula Rasa Healthcare, Inc.",64.75,N/A,1408.01905,-36.08,N/A,1.387743603
TRMK,Trustmark Corp.,32.34,0.028615863,2064.03,13.89,0.395104144,0.985743869
TRNO,Terreno Realty Corp.,60.4,0.017122713,4014.30316,70.47,1.190059503,0.402412762
TRNS,"Transcat, Inc.",31.35,N/A,233.4504,27.94,N/A,0.248995102
TROX,Tronox Holdings Plc,8.99,0.020594966,1240.10986,-11,-0.220318237,2.420250743
TRS,TriMas Corp.,28.77,N/A,1291.19032,17.02,N/A,0.890791479
TRST,TrustCo Bank Corp. NY,7.97,0.03427673,770.5299,13.35,0.456296048,0.716503656
TRTN,Triton International Ltd.,38.47,0.054679285,2747.89548,8.8,0.47585276,1.180127784
TRTX,"TPG RE Finance Trust, Inc.",20.68,0.083576288,1525.485606,12.07,1.003910582,0.333504082
TRUE,"TrueCar, Inc.",3.875,N/A,390.14136,-7.76,N/A,0.6165311
TRUP,"Trupanion, Inc.",35.57,N/A,1228.73652,-448.93,N/A,1.525303099
TRWH,"Twin River Worldwide Holdings, Inc.",29.87,0.006770481,1011.25759,17.37,0.116326412,-0.071750945
TRXC,"TransEnterix, Inc.",1.22,N/A,23.992032,-0.14,N/A,0.60959883
TSBK,"Timberland Bancorp, Inc. (Washington)",27.835,0.021413276,233.85492,9.32,0.199501247,0.924839219
TSC,"TriState Capital Holdings, Inc.",22.6,N/A,659.0422,11.56,N/A,1.128052728
TSE,Trinseo SA,29.88,0.053691275,1170.544,13.22,0.708089927,2.260111773
TTEC,"TTEC Holdings, Inc.",43.25,0.013441483,2005.85364,28.91,0.387804226,0.998465952
TTEK,"Tetra Tech, Inc.",95.95,0.005928237,5257.8666,32.07,0.190622701,1.122431698
TTGT,"TechTarget, Inc.",26.84,N/A,741.35012,48.52,N/A,1.335384815
TTI,"TETRA Technologies, Inc.",1.52,N/A,187.05609,-9.14,N/A,1.936905218
TTMI,"TTM Technologies, Inc.",13.945,N/A,1463.20178,35.63,N/A,1.798554082
TTS,"Tile Shop Holdings, Inc.",1.54,0.12987013,78.35982,-58.78,-7.633587786,1.087041003
TUP,Tupperware Brands Corp.,6.08,0.257785467,282.63622,2.92,0.716208421,1.076182883
TUSK,"Mammoth Energy Services, Inc.",1.46,0.091240876,61.67877,1.32,0.111967037,1.459166607
TVTY,"Tivity Health, Inc.",24.105,N/A,1115.8605,16.42,N/A,1.202926147
TWI,"Titan International, Inc.",2.53,0.007905138,152.52864,-3.9,-0.030835646,1.921433188
TWIN,"Twin Disc, Inc.",10.35,N/A,132.85346,-14.96,N/A,1.49841838
TWNK,"Hostess Brands, Inc.",13.075,N/A,1680.884152,25.38,N/A,0.231536456
TWST,Twist Bioscience Corp.,30.94,N/A,1082.7744,-6.88,N/A,1.026497808
TXMD,"TherapeuticsMD, Inc.",2.505,N/A,702.34843,-3.62,N/A,1.548467109
TXRH,"Texas Roadhouse, Inc.",64.3,0.017954723,4445.64645,28.19,0.5044966,0.466820055
TYME,"Tyme Technologies, Inc.",1.295,N/A,162.1488,-5.01,N/A,1.562305172
TYPE,"Monotype Imaging Holdings, Inc.",19.84,0.011693548,N/A,N/A,N/A,N/A
TZOO,Travelzoo Inc.,10.46,N/A,123.56382,19.9,N/A,1.22513545
UBA,"Urstadt Biddle Properties, Inc.",23.43,0.046728972,943.0124,40.73,1.912045889,0.462756471
UBFO,United Security Bancshares (California),9.93,0.044534413,167.70312,11.12,0.491620112,0.635684256
UBNK,"United Financial Bancorp, Inc.",14.12,0.033994334,N/A,N/A,N/A,N/A
UBSI,"United Bankshares, Inc. (West Virginia)",34.515,0.03979088,3496.50422,13.49,0.535407222,1.233346158
UBX,"Unity Biotechnology, Inc.",6.19,N/A,277.79529,-3.04,N/A,1.30291341
UCBI,"United Community Banks, Inc.",28.885,0.023668639,2270.07222,12.49,0.293990489,1.226500893
UCFC,United Community Financial Corp.,10.93,0.027447392,525.77672,13.4,0.367872471,-0.041472825
UCTT,"Ultra Clean Holdings, Inc.",26,N/A,1000.32478,-5101.96,N/A,2.037501317
UE,Urban Edge Properties,18.72,0.046958378,2271.71902,19.79,0.930330902,0.610195417
UEC,Uranium Energy Corp.,0.916,N/A,159.79638,-8.8,N/A,0.718216602
UEIC,"Universal Electronics, Inc.",45.9,N/A,642.7772,-43.71,N/A,1.062141405
UFCS,"United Fire Group, Inc.",46.07,0.027479605,1165.99056,134.23,3.741596025,0.660972691
UFI,"Unifi, Inc.",23.37,N/A,432.6469,120.34,N/A,0.861791012
UFPI,"Universal Forest Products, Inc.",50.025,0.007658202,3046.1718,17.91,0.136093403,1.109603907
UFPT,"UFP Technologies, Inc.",49.98,N/A,369.54453,20.22,N/A,0.557715487
UHT,Universal Health Realty Income Trust,127.21,0.021434786,1739.29751,99.59,2.12149679,0.772165951
UIHC,United Insurance Holdings Corp.,10.55,0.022242817,466.49486,-13.82,-0.313193266,0.825001311
UIS,Unisys Corp.,16.94,N/A,1030.14145,43.21,N/A,1.862840452
ULH,"Universal Logistics Holdings, Inc.",18.935,0.027675277,517.543334,14.17,0.393111194,0.980850179
UMBF,UMB Financial Corp.,68.19,0.017723744,3351.51084,13.65,0.242305305,1.2359544
UMH,"UMH Properties, Inc.",16.35,0.043875686,670.391166,-22.84,-1.005586592,0.729227554
UNB,"Union Bankshares, Inc. (Vermont)",33.35,0.036773428,150.69468,14.03,0.521951425,1.17773059
UNF,UniFirst Corp.,206.1,0.002876377,3866.862838,19.95,0.056863276,0.700424899
UNFI,"United Natural Foods, Inc.",7.88,N/A,406.12572,-0.63,N/A,2.368289331
UNIT,"Uniti Group, Inc.",8.715,0.097402597,1488.2252,48.13,4.132231405,1.467768412
UNT,Unit Corp.,0.32,N/A,17.21492,-0.06,N/A,1.843552779
UNTY,"Unity Bancorp, Inc.",21.575,0.014279134,236.22651,9.87,0.142143152,0.573075406
UPLD,"Upland Software, Inc.",43.44,N/A,1081.92863,-43.96,N/A,1.178185291
UPWK,"Upwork, Inc.",9.265,N/A,998.34404,-66.07,N/A,0.951783406
URGN,UroGen Pharma Ltd.,29.6,N/A,628.7706,-6.28,N/A,1.192855928
USCR,"U.S. Concrete, Inc.",39.5,N/A,665.12117,50.2,N/A,1.416953527
USLM,"United States Lime & Minerals, Inc.",85.94,0.006283454,482.361454,18.42,0.11631664,0.406460766
USNA,"USANA Health Sciences, Inc.",80.5,N/A,1728.417966,N/A,N/A,1.042918067
USPH,"U.S. Physical Therapy, Inc.",124.15,0.008738974,1564.04856,53.32,0.459543034,0.698462035
USWS,"US Well Services, Inc.",1.32,N/A,90.241008,-0.56,N/A,1.832699534
USX,"US Xpress Enterprises, Inc.",6.34,N/A,305.052579,-86.97,N/A,1.472332224
UTL,UNITIL Corp.,63.98,0.023343849,946.6254,21.56,0.498669093,0.315900882
UTMD,"Utah Medical Products, Inc.",93.48,0.012068589,340.78632,N/A,N/A,0.874132374
UUUU,"Energy Fuels, Inc.",1.72,N/A,169.869519,-4.45,N/A,0.80683213
UVE,"Universal Insurance Holdings, Inc.",24.93,0.025630757,829.291155,9.39,0.241036457,0.568401981
UVSP,Univest Financial Corp.,25.675,0.031409501,747.16245,11.44,0.356633381,0.92688851
UVV,Universal Corp.,50.89,0.059388475,1258.6634,14.58,0.868045608,0.357754671
VAC,Marriott Vacations Worldwide Corp.,124.98,0.014685486,5153.051169,52.69,0.758917278,1.631060086
VALU,"Value Line, Inc.",33.03,0.023795181,320.1144,24.99,0.60383704,0.771031249
VAPO,"Vapotherm, Inc.",9.46,N/A,195.53196,-2.65,N/A,1.233049113
VBIV,"VBI Vaccines, Inc.",1.645,N/A,279.86349,-2.28,N/A,0.771481519
VBTX,"Veritex Holdings, Inc.",28.545,0.017452007,1462.9836,16.63,0.29125648,1.141921529
VC,Visteon Corp.,86.72,N/A,2343.74665,31.62,N/A,1.88249529
VCEL,Vericel Corp.,18.73,N/A,804.51,-59.17,N/A,1.509428924
VCRA,"Vocera Communications, Inc.",23.91,N/A,792.50262,-41.2,N/A,0.54138959
VCYT,"Veracyte, Inc.",26.55,N/A,1299.144,-137.87,N/A,2.199390504
VEC,"Vectrus, Inc.",56.6,N/A,651.63958,18.82,N/A,1.020948511
VECO,"Veeco Instruments, Inc.",15.84,N/A,751.63911,-3.88,N/A,1.956473943
VG,Vonage Holdings Corp.,9.33,N/A,2217.61078,-93.72,N/A,1.240882204
VGR,Vector Group Ltd.,13.42,0.112624151,1999.5987,19.28,2.189060148,0.922638844
VHC,VirnetX Holding Corp.,4.83,N/A,327.3921,-15.52,N/A,1.346136514
VHI,"Valhi, Inc.",1.57,0.050314465,539.38365,8.85,0.450958286,1.729558936
VIAV,"Viavi Solutions, Inc.",14.78,N/A,3380.2109,79.89,N/A,1.359076231
VICR,Vicor Corp.,54.68,N/A,2187.08032,111.69,N/A,1.668879736
VIVO,"Meridian Bioscience, Inc.",8.245,N/A,349.89659,18.36,N/A,0.236208027
VKTX,"Viking Therapeutics, Inc.",6.825,N/A,482.72352,-20.8,N/A,1.898771722
VLGEA,"Village Super Market, Inc.",22.39,0.0450045,319.61248,13.28,0.59403588,0.28622254
VLY,Valley National Bancorp,10.94,0.040329973,3619.94891,12.32,0.495160927,1.178461848
VNCE,Vince Holding Corp.,14.67,N/A,165.3888,65.2,N/A,0.995881403
VNDA,"Vanda Pharmaceuticals, Inc.",13.18,N/A,718.44939,5.77,N/A,0.797437459
VPG,"Vishay Precision Group, Inc.",34.52,N/A,468.577425,21.45,N/A,0.863577752
VRA,"Vera Bradley, Inc.",9.8,N/A,327.004128,27.64,N/A,1.168405472
VRAY,"ViewRay, Inc.",3.185,N/A,462.17346,-3.04,N/A,1.456150941
VRCA,"Verrica Pharmaceuticals, Inc.",15.01,N/A,376.57275,-13.19,N/A,2.109198719
VREX,Varex Imaging Corp.,25.935,N/A,1055.12054,80.66,N/A,1.339902635
VRNS,"Varonis Systems, Inc.",90.97,N/A,2713.076,-34.9,N/A,1.03237851
VRNT,"Verint Systems, Inc.",58.615,N/A,3893.16624,75.5,N/A,0.772400863
VRRM,Verra Mobility Corp.,16.425,N/A,646.8,-140.07,N/A,0.571031872
VRS,Verso Corp.,19.13,N/A,648.278192,16.45,N/A,0.992763707
VRTS,"Virtus Investment Partners, Inc.",138.35,0.017580517,954.59762,11.04,0.194530814,1.654645618
VRTU,Virtusa Corp.,48.755,N/A,1484.39031,49.28,N/A,1.205376867
VRTV,Veritiv Corp.,13.61,N/A,223.79,-9.23,N/A,2.122369108
VSEC,VSE Corp.,30.05,0.011276949,330.7455,9.05,0.102536265,1.233053383
VSH,"Vishay Intertechnology, Inc.",21.17,0.017822736,2998.686691,18.67,0.326336214,1.674637091
VSLR,"Vivint Solar, Inc.",10.92,N/A,1226.9844,-16.16,N/A,1.674649048
VSTO,"Vista Outdoor, Inc.",9.61,N/A,564.87952,-8.1,N/A,1.239101558
VVI,Viad Corp.,62.3,0.006410256,1268.3424,61.79,0.396746677,0.779728483
VYGR,"Voyager Therapeutics, Inc.",13.535,N/A,489.73433,-8.37,N/A,1.699282291
WAAS,AquaVenture Holdings Ltd.,26.99,N/A,860.544,-37.57,N/A,0.818973347
WABC,Westamerica Bancorporation,66.01,0.024821075,1777.16154,22.13,0.546576353,0.94652487
WAFD,"Washington Federal, Inc.",34.625,0.023719988,2688.23234,12.36,0.292522831,0.950175538
WAIR,"Wesco Aircraft Holdings, Inc.",11.04,N/A,1101.20688,46.54,N/A,0.305236191
WASH,"Washington Trust Bancorp, Inc.",49.19,0.040749796,852.17604,12.36,0.502487312,0.843980885
WATT,Energous Corp.,1.835,N/A,59.535189,-1.25,N/A,2.15795015
WBT,"Welbilt, Inc.",14.32,N/A,2049.04788,32.61,N/A,1.117501134
WD,"Walker & Dunlop, Inc.",78.83,0.015141956,2442.24725,13.94,0.212182831,1.093219886
WDFC,WD-40 Co.,188.665,0.013204892,2532.77946,47.64,0.616597594,0.685187669
WDR,"Waddell & Reed Financial, Inc.",16.81,0.05790388,1188.98769,10.78,0.641354541,1.501109922
WERN,"Werner Enterprises, Inc.",38.51,0.009365245,2661.7778,N/A,N/A,1.061008684
WETF,"WisdomTree Investments, Inc.",5.015,0.027149321,686.26688,43.05,1.02915952,1.495059679
WEYS,"Weyco Group, Inc.",23.71,0.038923395,238.7952,11,0.435386753,1.23775825
WGO,"Winnebago Industries, Inc.",61.14,0.007416147,1998.2344,18.62,0.134036007,1.403206623
WHD,"Cactus, Inc.",29.7,0.003081137,2194.16757,14.78,0.044793948,1.28076086
WHG,"Westwood Holdings Group, Inc.",28.46,0.101730837,251.42111,40.51,4.099060632,0.90289662
WIFI,"Boingo Wireless, Inc.",13.05,N/A,557.31182,-121.11,N/A,1.270376177
WINA,Winmark Corp.,205.01,0.003902249,748.030238,25.47,0.098153488,0.633037199
WING,"Wingstop, Inc.",97.62,0.003917526,2856.941,144.49,0.562546262,0.500809524
WIRE,Encore Wire Corp. (Delaware),56.73,0.001438849,1165.4872,16.33,0.023013636,1.213983492
WK,"Workiva, Inc.",46.29,N/A,2163.669956,-53.68,N/A,1.163104325
WLDN,"Willdan Group, Inc.",36.36,N/A,399.90744,140.69,N/A,0.960640746
WLFC,Willis Lease Finance Corp.,60.755,N/A,351.5249,4.59,N/A,0.903197087
WLH,"William Lyon Homes, Inc.",24.37,N/A,117.399892,14.72,N/A,-0.120024935
WLL,Whiting Petroleum Corp.,2.88,N/A,338.723,2.37,N/A,2.214807253
WMC,Western Asset Mortgage Capital Corp.,10.84,0.115241636,572.694544,13.75,1.57320477,0.395048012
WMGI,Wright Medical Group NV,30.21,N/A,3851.44535,-35.18,N/A,0.601587268
WMK,"Weis Markets, Inc.",37.45,0.032856386,1015.147239,16.16,0.534990077,0.425899448
WMS,"Advanced Drainage Systems, Inc.",47.07,0.007575758,3177.9132,-12.83,-0.095422449,0.81256555
WNC,Wabash National Corp.,12.44,0.026868178,644.24763,8.27,0.212652844,1.410455407
WNEB,"Western New England Bancorp, Inc.",9.31,0.021528525,246.72382,18.26,0.39231071,0.803655649
WOR,"Worthington Industries, Inc.",38.8,0.024201854,2177.646164,19.31,0.467824616,1.601432522
WOW,"WideOpenWest, Inc.",7.71,N/A,675.09081,13.77,N/A,1.019891701
WPG,"Washington Prime Group, Inc.",2.96,0.344827586,541.14,19.33,6.531678641,1.422056437
WRE,Washington Real Estate Investment Trust,31.75,0.038107336,2537.93655,-592.35,-22.3880597,0.683769023
WRLD,World Acceptance Corp.,81.45,N/A,634.48068,16.85,N/A,1.381230704
WRTC,"Wrap Technologies, Inc.",6.915,N/A,201.7492,-27.08,N/A,0.760906554
WSBC,"WesBanco, Inc.",34.83,0.035776111,2350.77984,12.26,0.436066957,0.880738828
WSBF,"Waterstone Financial, Inc.",18.02,0.026785714,486.49216,13.05,0.347347854,0.437224652
WSC,Willscot Corp.,19.36,N/A,2251.430078,-63.39,N/A,1.232638793
WSFS,WSFS Financial Corp.,41.49,0.01124133,2156.01627,N/A,N/A,0.998570093
WSR,Whitestone REIT,13.46,0.084884587,545.71462,32.06,2.714932127,0.571044803
WTBA,"West Bancorporation, Inc.",23.79,0.035244161,385.749,13.48,0.474475504,1.083070991
WTI,"W&T Offshore, Inc.",3.84,N/A,552.9117,2.74,N/A,1.953542582
WTRE,Watford Holdings Ltd.,23.46,N/A,480.28124,12.24,N/A,0.064796632
WTRH,"Waitr Holdings, Inc.",0.358,N/A,8.184896,-0.08,N/A,1.030147146
WTS,"Watts Water Technologies, Inc.",108.24,0.00837443,3641.222236,28.05,0.233208955,1.136406167
WTTR,"Select Energy Services, Inc.",7.19,N/A,739.977451,213.35,N/A,1.262825515
WVE,Wave Life Sciences Ltd.,7.875,N/A,267.462,-1.47,N/A,1.440455166
WW,"WW International, Inc.",36.865,N/A,2531.3072,18.46,N/A,-0.319599997
WWW,"Wolverine World Wide, Inc.",32.39,0.012040558,2552.437092,17.55,0.205928575,1.318808227
XAN,Exantas Capital Corp.,12.31,0.070016474,387.03534,13.24,0.913880228,0.370780693
XBIT,"XBiotech, Inc.",21.79,N/A,921.868928,-34.11,N/A,0.59737773
XELA,"Exela Technologies, Inc.",0.3359,N/A,46.309803,-0.18,N/A,1.527073438
XENT,"Intersect ENT, Inc.",27.05,N/A,852.48075,-21.05,N/A,1.422768157
XERS,"Xeris Pharmaceuticals, Inc.",4.01,N/A,116.88835,-0.89,N/A,0.946841251
XFOR,"X4 Pharmaceuticals, Inc.",9.04,N/A,158.0054,N/A,N/A,1.051492472
XHR,"Xenia Hotels & Resorts, Inc.",19.76,0.056642636,2187.50764,15.99,0.890039647,1.043160751
XLRN,"Acceleron Pharma, Inc.",95.415,N/A,4972.72176,-35.4,N/A,1.745632984
XNCR,"Xencor, Inc.",36.1,N/A,2096.40816,57.15,N/A,1.250863301
XOG,"Extraction Oil & Gas, Inc.",1.125,N/A,155.29696,3.55,N/A,2.224477173
XON,Intrexon Corp.,4.65,N/A,756.47595,-1.3,N/A,N/A
XPER,Xperi Corp.,15.775,0.051183621,775.52934,20.75,1.053185887,1.30972064
XXII,"22nd Century Group, Inc.",1.09,N/A,127.03073,-4.65,N/A,1.199067346
YCBD,"cbdMD, Inc.",1.16,N/A,50.7958,-0.28,N/A,1.454332174
YELP,"Yelp, Inc.",35.36,N/A,2440.211092,49.96,N/A,1.317832981
YETI,"YETI Holdings, Inc.",34.72,N/A,2940.517881,41.33,N/A,1.818513075
YEXT,"Yext, Inc.",15.9,N/A,1861.11873,-16.41,N/A,1.264282285
YGYI,"Youngevity International, Inc.",1.42,0.143028169,42.9834,-1.18,-0.170902053,1.135907241
YMAB,"Y-mAbs Therapeutics, Inc.",34.25,N/A,1321.366584,-16.28,N/A,1.417231442
YORW,York Water Co.,48.675,0.014408647,624.90079,42.84,0.611125804,0.463578128
YRCW,"YRC Worldwide, Inc.",2.555,N/A,86.27976,-0.82,N/A,3.09968597
ZAGG,"Zagg, Inc.",8.565,N/A,220.76274,64.46,N/A,1.425574937
ZEUS,"Olympic Steel, Inc.",14.36,0.005453306,161.31132,47.93,0.267022697,1.453846474
ZGNX,"Zogenix, Inc.",32.735,N/A,1336.05845,-3.63,N/A,1.302948336
ZIOP,"ZIOPHARM Oncology, Inc.",3.2,N/A,572.0548,-4.62,N/A,1.484125162
ZIXI,Zix Corp.,7.28,N/A,409.7037,-37.99,N/A,1.451677687
ZUMZ,"Zumiez, Inc.",34.275,N/A,846.85446,14.67,N/A,1.555817583
ZUO,"Zuora, Inc.",15.82,N/A,1760.80072,-21.59,N/A,1.818017387
ZYNE,"Zynerba Pharmaceuticals, Inc.",4.99,N/A,116.68594,-3.29,N/A,1.658413604
ZYXI,"Zynex, Inc.",10.32,N/A,323.50084,36.39,N/A,0.813605106
Data Provided by IEX Cloud,Certain securities may be excluded due to data limitations,,N/A,N/A,N/A,N/A,N/A
Data updated on 2020-02-12,,,N/A,N/A,N/A,N/A,N/A
