symbol,name,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,enterpriseValueMultiple,niperEBT,ebtperEBIT,ebitperRevenue,grossProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,nIperEBT,eBTperEBIT,eBITperRevenue,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,debtRatio,debtEquityRatio,longtermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,receivablesTurnover,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatios,dividendpaidAndCapexCoverageRatios,dividendPayoutRatio,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,EPS Diluted Growth,Weighted Average Shares Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),10Y Shareholders Equity Growth (per Share),5Y Shareholders Equity Growth (per Share),3Y Shareholders Equity Growth (per Share),10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Receivables growth,Inventory Growth,Asset Growth,Book Value per Share Growth,Debt Growth,R&D Expense Growth,SG&A Expenses Growth,% return on investment
DUK,Duke Energy Corp.,1.0394,1.3156,1.70825,19.27245,13.9666,0,5.8565,3.936061754,0.591877668,0.716977745,0.208337144,0.337309205,0.174545473,0.088464173,0.408122332,0.029,0.054,0.0277,0.591877668,0.716977745,0.208337144,13.9666,2.3253,9.8419,0.344612702,0.23236206,1.5035,0.604243561,0.402868168,-58.19945,21.88265,0,37.6617,0,0.30505,0.8002,0.434435377,0.444456107,3.53585,0.224171703,2.623092802,9.1552,-1.299,3.6909,1.0515,13.9666,0.294043313,-0.15263677,0.224171703,6.513309414,0.87265168,0.684335011,1.054735729,0.07285,0.0653,-0.005,0.0086,-0.01335,-0.00975,0.02035,0.0207,0.03815,0.1716,0.4311,-0.08415,-0.03075,0.0259,-0.0042,-0.03595,0.023,-0.0856,-0.12385,-0.12525,0.02705,-0.0077,-0.0422,-0.02245,-0.03385,-0.3446,-0.29235,0.1024,0.0553,0.01525,0.13065,0,0,146.9624643
DVA,"DaVita, Inc.",3.11715,0,1.035,15.8848,4.55735,13.99045,8.52415,4.181954643,0.606758897,0.787937268,0.140692553,0.296360188,0.15598004,0.067255768,0.393241103,0.16025,0.20155,0.1036,0.606758897,0.787937268,0.140692553,4.55735,7.38845,82.14515,5.416780264,0.786820263,2.5185,2.134015791,0.722893378,-6.14595,80.6749,0,10.59665,0,0.5058,1.93955,0.652397333,0.657560489,4.71625,0.189216566,3.820755312,3.6769,2.34,3.42015,0,4.55735,0.122145422,0.63113982,0.189216566,8.939275916,2.748440854,2.748440854,0,0.0162,0.0085,0.06505,0.04475,0.06325,0.06025,-0.0175,-0.01365,0,0.1729,0.38475,0.1747,0.18715,0.07455,0.14645,0.1002,0.1165,0.216,0.1231,0.08445,0.219,0.24715,0.1282,0,0,0,0.01495,-0.04135,0.0555,0.0858,0.08465,0,0.0608,96.85726164
DVN,Devon Energy Corp.,1.9288,2.98005,3.7419,3.79275,7.32025,5.11905,6.5403,0.413778163,0.393258427,0.470478204,0.06577456,0.640142602,-0.066355337,0.074225704,0.106741573,0.04125,0.03855,-0.00425,0.393258427,0.470478204,0.06577456,7.32025,1.58125,0,0.466440192,0.285936253,0.9995,0.70345247,0.397632572,0,49.57485,0,61.6732,0,0.2081,0.37995,0.219266368,0.272414316,2.8766,0.811888991,1.808421132,11.675,3.7125,4.0452,-0.0265,7.32025,0.571061742,0.29090049,0.811888991,3.166404522,1.753397425,1.581115715,0.030879121,-0.0973,1.1238,0.91895,1.342,1.35215,1.3486,-0.01365,0,0,-0.17005,15.25415,0.09375,0.00065,-0.02825,0.10755,0.01005,-0.06505,0.06935,0.05245,0.0457,0.11645,0.05445,-0.03635,0.204,0.21275,0.08505,-0.0379,0,0.0198,0.09195,0.00985,0,-0.06325,-34.5536214
EA,"Electronic Arts, Inc.",2.2428,4.2741,1.6681,0,22.6957,0,40.0999,0,0,0,-0.193212917,0.489326765,-0.187739464,-0.185276409,0,-0.4373,-0.2481,-0.3985,0,0,-0.193212917,22.6957,8.0576,23.0536,6.804469274,0.786482996,1.642,1.398983482,0.808767471,-19.5606,20.5774,0,9.09,0,0,0,0,0,0,0,1.702455112,0.4677,-0.4708,3.9169,0,22.6957,0.041598248,-1.006578947,0,0,0.498360656,0.498360656,0,-0.1424,0.1743,0.1705,0.3778,0.3882,0.3882,0.0156,0.0156,0,11.6667,-0.4854,0.0712,0.0185,0.0386,0.042,-0.2579,-0.2868,0,0,0,0.0862,-0.0605,-0.1376,0,0,0,0.7759,-0.5392,-0.0068,-0.1426,0,-0.0957,0.0264,457.7217935
EBAY,"eBay, Inc.",0.9681,1.83075,1.5675,6.9204,3.5967,6.51095,4.9821,1.778266862,0.844114396,1,0.279519353,0.71791428,0.195626583,0.235224757,0.155885604,0.30635,0.1455,0.1124,0.844114396,1,0.279519353,3.5967,1.08495,0,6.325337544,0.44510472,2.3865,2.288154554,1.1665751,0,113.54525,0,103.67755,0,0.04075,0.05865,0.044480557,0.052473806,0,0.765232047,1.38654043,2.1786,1.6815,3.6858,0,3.5967,0.316563702,0.770668924,0.765232047,4.576666667,4.460433499,4.460433499,0,0.02235,0.02365,0.0559,0.0482,0.04815,0.0444,0.00105,0.00555,0,-0.0233,-0.0628,0.3544,0.191,0.1205,0.38385,0.12805,0.07305,0.53435,0.1869,0.53635,0.274,0.1282,0.10955,0,0,0,0.2597,0,0.18795,0.17665,-0.5,0.11875,0.0348,160.3442918
ECL,"Ecolab, Inc.",5.40035,30.6068,1.8584,23.7705,5.9906,21.86635,13.7764,0.854021136,0.692240042,0.91833085,0.123790101,0.500202168,0.123974418,0.078901543,0.307759958,0.2765,0.22885,0.12845,0.692240042,0.91833085,0.123790101,5.9906,4.3898,12.6141,5.159947348,1.212547373,1.431,0.904522529,0.120883056,-57.3412,61.38365,0,21.63035,0,0.18315,0.44025,0.269194926,0.305071074,12.3737,0.921215223,2.398799046,3.5041,2.269,0.6745,0.3045,5.9906,0.136925717,0.639281953,0.921215223,6.039546689,2.827038287,1.909272764,0.296184821,0.014,0.06985,0.07,0.10105,0.12575,0.12415,-0.0247,-0.02365,0.09895,0.1451,0.3184,0.11785,0.08485,0.07135,0.1133,0.08905,0.06835,0.10465,0.1132,0.07965,0.1152,0.0678,0.0671,0.1016,0.11945,0.10965,0.0151,-0.01835,0.01295,0.19965,-0.13795,0,0.0017,232.0074857
ED,"Consolidated Edison, Inc.",1.2409,1.29155,1.0206,14.29,7.0485,40.981,5.562,3.697080485,0.656546756,0.700737622,0.155099153,0.33820698,0.152408835,0.0713607,0.343453244,0.0394,0.0865,0.0387,0.656546756,0.700737622,0.155099153,7.0485,2.75385,33.9166,0.569262024,0.375828002,1.2715,0.866824635,0.111016106,-14.71375,56.82605,0,32.19085,0,0.30355,0.98035,0.485907987,0.494897167,3.3528,0.227770464,3.229500433,8.6679,1.167,1.06685,1.096,7.0485,0.183956599,0.135259862,0.227770464,239.7867305,1.156968112,0.893960291,0.655425079,0.1191,-0.0162,0.05275,-0.06565,-0.08705,-0.0882,0.02075,0.0223,0.269,1.4093,1.32595,0.0208,0.01475,-0.01045,0.0396,0.1547,0.15335,0.0126,0.0533,0.01295,0.04505,0.05335,0.05485,0.04615,0.0849,0.14195,0.22795,-0.16585,0.04215,0.04495,0.02895,0,0,79.94567742
EFX,"Equifax, Inc.",2.53165,0,2.31955,16.6664,6.91795,14.39765,10.8982,1.865451076,0.678011403,0.866612861,0.238085728,0.58623032,0.226869565,0.139865507,0.321988597,0.80315,0.1519,0.08295,0.678011403,0.866612861,0.238085728,6.91795,14.2785,0,5.802912275,0.512128832,1.1015,0.9653426,0.291588308,0,53.28605,0,6.2324,0,0.31075,0.66215,0.374432471,0.397256894,7.53945,0.354549579,2.124869762,3.069,2.3895,0.8865,0.1085,6.91795,0.216721855,0.773991336,0.354549579,9.65882961,4.725514679,3.607356069,0.109172598,0.01655,0.0011,-0.00205,-0.0012,0.01265,0.0143,-0.013,-0.01505,0.375,-0.1118,-0.1215,0.0543,0.065,0.0297,0.08115,0.0436,-0.0105,0.02,0.0154,-0.01935,0.2005,0.2125,0.16445,-0.05295,0.1054,0.10255,0.018,0,0.0286,0.15325,-0.09285,0,0.01875,226.7464874
EIX,Edison International,1.17055,1.17055,1.0874,11.74035,8.2337,0,3.6692,3.969264601,0.9591496,0.655791185,0.166241673,0.30471889,0.147535217,0.101830992,0.0408504,0.03755,0.10755,0.027,0.9591496,0.655791185,0.166241673,8.2337,1.52515,20.46115,0.393537796,0.258902721,1.1445,0.823745355,0.405984201,-26.2599,45.20565,0,44.7538,0,0.26915,1.14595,0.526821595,0.533852325,3.41485,0.278394443,4.25677169,10.00305,-0.828,4.80525,0.405,8.2337,0.297089214,-0.082488301,0.278394443,13.96109872,0.923814602,0.827866842,0.381554536,-0.0989,-0.02165,-0.0767,0.0891,0.09225,0.09085,0,0,0.0162,0.2443,0.0974,0.01745,0.00285,-0.03775,0.07255,0.15645,-0.01405,0.02215,0.01245,-0.01325,0.11705,0.10035,0.0815,0.02855,0.04215,0.0335,0.01455,0.01475,0.01375,0.0547,-0.02105,0,0,63.86010363
EL,"The Estée Lauder Companies, Inc.",4.79845,5.8466,1.1501,26.23065,8.74465,15.73365,10.4133,2.803862245,0.676185008,0.843035434,0.078389866,0.754209686,0.079226301,0.045587067,0.323814992,0.137,0.18935,0.13885,0.676185008,0.843035434,0.078389866,8.74465,4.87075,8.91685,7.374700394,1.437940583,1.9905,1.18233237,0.652635356,-62.6508,38.73175,41.0736,18.17215,32.8554,0.2524,0.7486,0.420222023,0.425487899,6.5752,0.634238029,2.947457739,2.0962,1.3976,2.51815,0.361,8.74465,0.10887628,0.657570609,0.634238029,30.73816568,3.011483892,2.156255508,0.362218258,0.00825,0.2144,0.202,0.3255,0.31755,0.31095,0.00975,0.0092,0,0.19155,0.4505,0.0806,0.0769,0.06035,0.0955,0.10835,0.0837,0.02945,0.00135,0.01275,0.07595,0.0375,0.11155,0.11295,0.09735,0.07215,-0.15205,-0.0775,0.03185,0.0799,0.0259,0,-0.0014,372.3335571
EMN,Eastman Chemical Co.,3.3111,4.24995,1.0172,23.1467,11.5347,14.30715,8.1626,3.088961131,0.627051064,0.80761436,0.09785054,0.242251055,0.111475754,0.051843137,0.372948936,0.06745,0.17555,0.08735,0.627051064,0.80761436,0.09785054,11.5347,1.22555,8.89275,1.614177078,0.886521345,2.041,1.289509346,0.736746495,-54.1232,36.85195,0,64.82615,0,0.2794,1.023,0.505050623,0.50551905,5.67945,0.415523691,3.662120057,4.59935,2.6395,4.5152,0.6195,11.5347,0.135427339,0.572846163,0.415523691,47.91666667,2.341823899,1.612375254,0.62,0.1829,0.45115,0.53625,0.75905,0.77395,0.7528,-0.00285,0,0.0085,-0.0403,23.81375,0.00965,-0.03015,-0.0556,-0.0113,0.0357,0.0401,0.0794,-0.0298,-0.05525,-0.0061,0.04575,-0.04875,0.00085,0.0017,0.00185,0.4271,-0.0107,0.06485,0.02805,0.0512,0.04645,0.06915,123.4283115
EMR,Emerson Electric Co.,3.78375,1.3051,1.6909,17.9253,5.2032,13.0522,10.8986,1.582770991,0.716609516,0.91833501,0.143250238,0.385911612,0.141034621,0.094309605,0.283390484,0.3256,0.21125,0.1234,0.716609516,0.91833501,0.143250238,5.2032,2.3104,10.09565,6.072048937,0.969089701,1.487,0.999991634,0.293476627,-57.2104,67.4942,0,38.59095,0,0.22665,0.5261,0.318724563,0.344699894,12.2519,0.662178932,2.321466879,4.24065,3.53895,2.09575,0.5215,5.2032,0.154994189,0.834379422,0.662178932,6.103343443,6.047059415,2.082867988,0.522576242,-0.02645,-0.02495,-0.0637,-0.015,-0.0028,-0.00355,0.00055,0,-0.0524,0.00195,0.03705,0.04695,0.0675,0.01705,0.0718,0.09915,0.07395,0.0494,0.0987,0.01315,0.05245,0.06745,0.04965,0.06905,0.1029,0.11255,-0.05725,-0.0376,0.04755,0.0563,0.05995,0,-0.00535,23.1493983
EOG,"EOG Resources, Inc.",2.33945,2.33945,4.468,93.5277,6.44045,0,8.4872,1.851133683,0.510320443,0.827613634,0.145684302,0.684307013,0.144300506,0.070264019,0.489679557,0.0207,0.0352,0.0275,0.510320443,0.827613634,0.145684302,6.44045,1.5146,19.6483,0.311567591,0.273143258,1.2525,0.9698617,0.432481598,-70.90635,62.7175,0,87.1418,0,0.198,0.39515,0.27237284,0.278285918,6.89525,0.781702535,1.962845069,5.63335,-3.4455,1.4746,0.606,6.44045,0.527270398,-0.629636482,0.781702535,45.64833256,0.659778847,0.637015891,0.607050862,-0.13325,-0.59565,-0.60165,-0.74085,-0.7432,-0.7432,0.00855,0.0079,0.1493,-0.2212,-1.9904,0.17385,0.12225,0.0877,0.1615,0.07695,-0.0011,-0.04235,-0.19135,-0.36755,0.23605,0.2188,0.1627,0.25075,0.3518,0.3004,0.2553,0.49055,0.1647,0.0572,0.67095,-0.0102,0.0742,172.1813395
EQIX,"Equinix, Inc.",2.75255,4.72865,3.9067,77.85515,13.35155,0,10.57685,5.210976209,0.691373861,0.427637414,0.183211923,0.453518748,0.183516935,0.054752996,0.308626139,0.0216,0.03915,0.04275,0.691373861,0.427637414,0.183211923,13.35155,2.71025,0,0.469660787,0.279704121,2.3765,2.155310536,1.244535169,0,31.1457,0,42.736,0,0.4747,1.1726,0.531760312,0.539043638,1.91035,0.2155854,2.467305634,9.109,-2.3145,9.5576,0,13.35155,0.365624608,-0.257147822,0.2155854,9.743426316,0.820025221,0.820025221,0,0.36995,0.63585,0.77045,-0.41275,-0.45735,-0.4521,0.0867,0.0418,0,0.21695,-5.67705,0.3183,0.22105,0.3011,0,0.3038,0.43195,0,0,0,-0.13045,0.21855,0.2751,0,0,0,0.38875,0,0.35595,0.3217,0.3066,0,0.2696,835.4966084
EQR,Equity Residential,2.38125,2.38125,7.25535,40.6413,0,4.9919,17.1294,0.218369046,0.995766837,0.40325878,0.483952941,0.612036773,0.239576689,0.195108414,0.004233163,0,0.06375,0,0.995766837,0.40325878,0.483952941,0,1.5339,0,0.110717357,0.104932557,0,0,0,0,0,0,37.3235,0,0.61195,1.90765,0,0,1.67805,0,3.117036265,2.5091,1.58,1.1157,1.419,0,0.421253045,0.646652828,0,0,0.460093662,1.745938736,1.344238252,-0.0479,-0.08685,-0.0892,-0.1706,-0.19105,-0.19105,0.0236,0.0236,-0.127,-0.01475,-0.1096,-0.0199,0.0242,-0.01255,-0.02525,0.00185,-0.02655,-0.04585,-0.12255,-0.31565,-0.01915,-0.0031,-0.01675,0.00205,-0.0219,-0.05295,0,0,-0.00895,-0.0046,-0.0225,0,-0.05485,57.94085216
ES,Eversource Energy,1.3791,1.4954,0.98975,13.99675,6.5999,47.7392,4.8578,4.398163781,0.647752454,0.683421246,0.157333385,0.276760346,0.194524195,0.069938541,0.352247546,0.03805,0.097,0.04725,0.647752454,0.683421246,0.157333385,6.5999,2.53385,18.82405,0.563634701,0.362690352,1.2075,0.75271756,0.022455352,-25.4859,52.1896,0,30.90005,0,0.3593,1.38835,0.568941299,0.58119327,3.19265,0.203143304,3.863219673,5.96115,0.628,0.1443,0.4815,6.5999,0.20254072,0.104486835,0.203143304,4.608986676,1.11739135,0.943672959,0.478695019,0.11135,0.1496,0.1419,0.2204,0.14435,0.14515,0.06655,0.06565,0.1152,0.30785,0.9257,-0.0236,-0.11115,-0.1034,0.0296,0.1143,0.5379,0.11035,0.0802,-0.01595,0.02985,0.03075,0.04545,0.08875,0.0872,0.096,-0.10195,-0.09785,0.0172,0.0542,-0.02855,0,0,256.0096352
ESS,"Essex Property Trust, Inc.",2.6515,2.6515,7.3397,63.99185,9.65565,0,17.20955,0.14896856,1,0.308210781,0.289313481,0.652615365,0.259680061,0.089169657,0,0,0.0332,0,1,0.308210781,0.289313481,9.65565,1.95505,0,0.129794046,0.117769797,0,0,0,0,38.19805,0,45.71895,0,0.58635,1.85925,0,0,1.4456,0,3.168341363,6.14115,-5.582,1.29715,2.496,9.65565,0.426186216,-0.939318235,0,0,0.63151358,0.424303247,3.298077019,-0.0213,-0.0965,-0.1178,-0.01765,-0.094,-0.10795,0.0849,0.0866,0.0061,-0.0155,-7.3183,0.0483,0.0161,-0.0103,0.02195,0.0275,-0.0575,-0.06295,-0.18025,-0.28175,0.05905,0.0869,0.0986,0.0623,0.0521,0.0529,0.062,0,0.08765,0.07295,0.1378,0,-0.0788,343.0241218
ETFC,E*TRADE Financial Corp.,0.6927,1.6568,1.5906,0,0.5672,2.836,3.37255,2.965623348,0,-0.009576862,-0.310726847,1,-0.080761796,-0.299533376,0,0,-0.17655,0,0,-0.009576862,-0.310726847,0.5672,0.10005,0,6.894970173,0.045806723,0,0,0,0,764.7886,0,871.7828,0,0.23905,2.8815,0,0,-2.2558,0,12.03788856,6.91935,6.3315,30.0127,0,0.5672,0.471696206,0.916548978,0,0,12.03034441,12.03034441,0,0.04425,-0.2011,0.87215,-0.2788,0.40435,0.40435,1.0387,1.0387,0,-0.24395,-0.25325,-0.08055,-0.1972,0.0415,0.1306,-0.26905,-0.3011,0,0,0,-0.0766,-0.18845,-0.31975,0,0,0,0.35455,0,-0.02255,-0.38315,-0.1358,0,-0.09505,280.2478138
ETN,Eaton Corp. Plc,1.9378,0,1.06705,22.90595,6.14535,13.9504,10.4089,2.88435991,1.088060874,0.775283638,0.061427962,0.278984458,0.061767382,0.04999706,-0.088060874,0.14255,0.09135,0.0394,1.088060874,0.775283638,0.061427962,6.14535,2.92355,8.8682,5.196486283,0.762095231,1.6925,1.02421293,0.114720683,-57.18625,58.983,0,34.98285,0,0.20665,0.49065,0.322756555,0.32901768,5.78275,0.388424663,2.372961473,4.0266,3.1465,1.0072,0.6265,6.14535,0.106031346,0.777086694,0.388424663,14.40031222,5.237159964,2.177576395,0.631402699,0.0296,0.46555,0.473,0.3938,0.3654,0.3722,0.0234,0.02275,0.04,-0.0562,-0.02315,0.0306,0.02425,-0.0345,0.0672,0.0467,-0.02405,-0.00085,-0.05405,-0.1749,0.0927,0.1168,0.1097,0.08975,0.1243,0.09225,0.00325,0.0164,0.0186,0.0552,-0.0954,0.01155,0,103.3800369
ETR,Entergy Corp.,1.64855,1.72455,1.2772,11.67385,10.6286,20.82295,4.2677,3.149583458,0.668553443,0.767008526,0.221386813,0.319437656,0.203065613,0.113502308,0.331446557,0.0498,0.14735,0.04115,0.668553443,0.767008526,0.221386813,10.6286,2.17235,10.8113,0.465575228,0.291513818,1.4915,0.840802309,0.500752648,-50.61775,33.11,0,35.7173,0,0.31265,1.3928,0.567136076,0.582079735,4.292,0.288197671,4.457015842,18.16125,5.3865,7.9137,0.4755,10.6286,0.307364954,0.277860488,0.288197671,5.831341204,1.421081961,1.140880705,0.46826942,-0.0019,0.0021,-0.0131,0.0121,0.0258,0.0366,-0.0127,-0.03335,0.04,0.1104,1.1859,0.03965,0.05305,0.0188,0.09835,0.14045,0.07285,0.0921,0.09965,0.0546,0.0395,0.04235,0.0435,0.09955,0.09065,0.0973,-0.0628,0.0406,0.02785,0.04655,-0.01905,0,0,16.18939724
EW,Edwards Lifesciences Corp.,5.66165,8.2511,5.04845,31.6955,5.28965,48.3523,33.21855,1.185570747,0.782727185,0.991169448,0.209706313,0.707900921,0.204590982,0.162016626,0.217272815,0.24765,0.18225,0.17125,0.782727185,0.991169448,0.209706313,5.28965,4.179,8.07535,5.303441409,0.818380257,3.059,2.077417307,1.161336694,-166.8667,75.73225,0,41.57735,0,0.0398,0.055,0.036172088,0.051653569,113.24535,3.922459426,1.373030993,0.9201,0.642,1.6134,0,5.28965,0.149416683,0.683500889,3.922459426,3.007177033,3.325386833,3.325386833,0,0.1268,0.33535,0.30465,0.3644,0.35755,0.3556,0.00895,0.0001,0,0.29995,0.4295,0.03195,0.08615,0.1,0.0327,0.067,-0.0183,0,0.96775,0.2352,0.0593,0.1453,0.1679,0,0,0,0.2205,0.16005,0.12385,0.21305,-0.5113,0.21275,0.06985,155.8182818
EXC,Exelon Corp.,2.28885,2.8664,1.66895,11.32575,10.29525,19.1345,5.2699,1.721567766,0.609892058,0.847945363,0.283799716,0.372482352,0.263883736,0.146890926,0.390107942,0.0873,0.2016,0.0657,0.609892058,0.847945363,0.283799716,10.29525,3.14415,22.7521,0.628049498,0.354513143,1.3965,0.949514445,0.435491443,-25.29095,35.38285,0,27.6137,0,0.25085,0.9712,0.471723976,0.492609295,6.6058,0.446337239,3.87166508,8.59035,2.916,2.79745,0.5265,10.29525,0.316579161,0.329187911,0.446337239,5.702303517,1.552424482,1.121689772,0.526789767,-0.00865,0.01615,-0.05435,-0.0321,-0.03405,-0.03175,0.00225,0.00075,0.0185,-0.10465,-0.4076,0.05395,0.0421,0.0198,0.1325,0.13325,0.0718,0.10635,0.15385,0.09155,0.0847,0.0724,0.0969,0.1459,0.08215,0.07775,0.0234,-0.01865,0.0483,0.106,-0.0119,0,0,38.12062891
EXPD,"Expeditors International of Washington, Inc.",5.70095,5.7432,1.8723,32.2368,5.84925,28.85455,25.8017,1.945984394,0.603362022,0.998871101,0.096568941,0.310782468,0.092890178,0.058186847,0.396637978,0.1731,0.1762,0.4127,0.603362022,0.998871101,0.096568941,5.84925,2.52045,0,10.11152667,1.99423922,2.5035,2.43766751,1.282604426,0,66.84005,0,44.32395,0,0,0,0,0,894.1127,0,1.517614721,1.71135,1.53,4.73695,0.2915,5.84925,0.07355647,0.894357853,0,0,9.468034858,2.992255486,0.29097013,0.04335,0.1052,0.11755,0.1154,0.1175,0.1213,-0.0011,-0.0062,0.12005,0.00225,0.01955,0.1101,0.0667,0.00385,0.1441,0.1062,0.04145,0.14625,0.1292,0.04825,0.1725,0.13815,0.1301,0.31255,0.24905,0.163,0.1335,0,0.12955,0.13005,0,0,0.02245,-0.40990092
EXPE,"Expedia Group, Inc.",2.68115,0,2.49995,20.78965,9.9674,13.7645,11.23655,2.646174107,0.762398762,0.89050784,0.182366931,0.777163104,0.155038937,0.124068119,0.237601238,3.19975,0.1347,0.0812,0.762398762,0.89050784,0.182366931,9.9674,0.5977,0,11.94943578,0.458863585,0.7845,0.646336891,0.346533599,0,37.0741,0,106.79705,0,0.16925,0.40055,0.284357737,0.284357737,9.1331,0.619925386,2.351999326,4.4887,3.7325,4.5277,0.094,9.9674,0.223000001,0.829049868,0.619925386,0,6.506631584,5.692003628,0.093803084,0.0142,0.76745,0.71145,0.7631,0.77545,0.7729,-0.00635,0.0034,0,0.0969,0.2201,0,0.1145,0.095,0,-0.01775,0.0249,0,0.16705,0.13575,0,-0.1427,-0.177,0,0,0,0.0239,0,0.06425,0.08305,-0.01245,0.03735,0.04515,166.3630471
EXR,"Extra Space Storage, Inc.",1.42985,1.42985,4.4875,44.6081,35.58125,0,13.4164,0.814123646,0.872488627,0.335803222,0.353406686,0.666921453,0.289609967,0.103841619,0.127511373,0,0.03305,0,0.872488627,0.335803222,0.353406686,35.58125,2.09815,0,0.139691925,0.120740472,0,0,0,0,9.85425,0,44.5973,0,0.56845,1.50075,0,0,1.5062,0,2.637739068,1.07015,-0.211,1.43345,1.18,35.58125,0.33103624,-0.20776377,0,0,0.832467172,0.638218378,1.176800871,0.0154,-0.0299,0.0204,-0.14145,-0.19245,-0.19245,0.0664,0.0583,-0.2837,0.05815,0.65885,0,-0.0435,-0.03805,0,0.0976,-0.10505,0,0,-0.0192,0,-0.0708,-0.01245,0,-0.06445,-0.24965,0.20925,0,-0.0073,-0.0586,-0.01045,0,0.06285,608.7424235
F,Ford Motor Co.,0,0,0.36825,9.9129,1.43635,5.2309,3.6085,1.668462611,0.98031615,0.407407824,0.091980998,0.169897315,0.064107786,0.037122009,0.01968385,0,-5.04815,0,0.98031615,0.407407824,0.091980998,1.43635,2.3259,21.4349,5.350126747,0.694269622,0,0,0,-19.6437,241.4255,0,45.6007,0,0.65845,-85.6736,0,0,1.7731,0,0,4.2502,2.9787,5.6379,0,1.43635,0.111049215,0.690600353,0,0,3.308874544,3.308874544,0,0.21675,1.63075,2.1884,1.2994,1.11395,1.03125,0.2345,0,0,29.79475,1.16855,-0.11095,-0.16685,-0.2366,-0.1556,-0.18305,-0.13435,-0.0958,0.04075,0,0,0,0,-1,-1,-0.5,-0.10895,-0.0524,-0.13135,0.77375,-0.17365,0,-0.23375,-13.74909962
FAST,Fastenal Co.,6.0282,6.0282,3.5458,33.43195,8.89055,37.7273,28.45385,0.396652135,0.617949041,1,0.171933508,0.51356712,0.171284426,0.106214798,0.382050959,0.18005,0.18085,0.2089,0.617949041,1,0.171933508,8.89055,9.09415,3.929,6.003444185,1.499963994,7.457,3.043972618,1.132696407,-190.91335,41.97105,0,9.9202,0,0,0,0,0,0,0,1.129743302,0.4618,0.726,0.26075,0.635,8.89055,0.132262463,0.778372271,0,0,4.949151583,1.4670115,0.634512548,-0.0049,0.0535,0.05485,0.04925,0.0556,0.0556,-0.00475,-0.00475,0.31565,-0.0183,0.07845,0.1213,0.0932,0.0338,0.1966,0.2776,0.2482,0.12065,0.08925,0.0164,0.1483,0.11575,0.09295,0.50845,0.3066,0.31445,0.06785,-0.00135,0.062,0.0648,0,0,-0.0205,77.45983307
FB,"Facebook, Inc.",9.7678,10.131,15.2043,78.0204,0,69.6831,37.4652,1.840889649,0.601190476,0.978640777,0.521783181,0.750253293,0.522796353,0.306990881,0.398809524,0.2493,0.2803,0.6996,0.601190476,0.978640777,0.521783181,0,0,0,3.43902439,0.660200669,5.774,5.547557841,4.588688946,0,68.9691,0,19.23,0,0.1582,0.2188,0.145116647,0.179506641,46.8182,1.475687104,1.382978723,0.6305,0.366,1.6125,0,0,0.353596758,0.580229226,1.475687104,6.58490566,2.38225256,2.38225256,0,1.6733,2.9015,2.9389,2.0492,1.8333,1.8,0,0,0,3.5032,2.3197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6552,0.4878,701.3084436
FBHS,"Fortune Brands Home & Security, Inc.",0,0,0.6059,25.4,4.4465,24.517,18.2362,14.22977399,0.389499389,-0.077920901,0.039677438,0.313861251,0.039675106,0.003380171,0.110500611,0.0083,-0.4097,0.0259,0.389499389,-0.077920901,0.039677438,4.4465,1.7282,5.13415,5.486817566,0.738436664,2.5095,1.718777338,0.104905671,-53.6896,42.5456,0,28.55595,0,0.76745,-36.8773,1.035768337,1.035749152,1.17075,0.062907051,0,1.31595,0.9884,0.38205,0,4.4465,0.066260102,0.709743176,0.062907051,135.3583333,4.300951913,4.300951913,0,-0.0447,1.871,1.8801,1.78755,1.82,1.82,0,0,0,-0.28905,-0.35125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03005,0.0578,0.0079,0.31455,-0.0025,0,-0.01925,428.0578377
